,Timestamp,Duration (seconds),Weekday
7930,2023-06-18 09:00:00,155,4
7931,2023-05-21 09:00:00,312,4
7932,2023-06-29 08:00:00,437,0
7933,2023-06-29 08:00:00,137,4
7934,2023-01-07 09:00:00,358,0
7935,2023-06-16 08:00:00,263,5
7936,2023-05-24 08:00:00,350,2
7937,2023-06-08 08:00:00,384,5
7938,2023-01-10 09:00:00,228,3
7939,2023-02-19 09:00:00,75,3
7940,2023-03-19 09:00:00,68,5
7941,2023-04-26 08:00:00,352,6
7942,2023-06-11 08:00:00,105,0
7943,2023-02-17 08:00:00,174,0
7944,2023-01-02 09:00:00,332,0
7945,2023-01-21 09:00:00,438,3
7946,2023-04-11 09:00:00,350,5
7947,2023-01-06 08:00:00,304,3
7948,2023-06-13 08:00:00,588,5
7949,2023-06-07 09:00:00,252,0
7950,2023-03-17 08:00:00,304,0
7951,2023-01-20 08:00:00,121,5
7952,2023-01-18 08:00:00,542,1
7953,2023-06-05 08:00:00,367,1
7954,2023-05-27 08:00:00,483,0
7955,2023-05-23 09:00:00,142,6
7956,2023-06-06 08:00:00,74,2
7957,2023-05-24 09:00:00,233,0
7958,2023-05-25 08:00:00,356,3
7959,2023-03-13 08:00:00,523,6
7960,2023-02-22 08:00:00,519,5
7961,2023-06-28 09:00:00,421,0
7962,2023-01-21 09:00:00,119,0
7963,2023-02-02 09:00:00,577,1
7964,2023-05-03 08:00:00,342,5
7965,2023-06-06 09:00:00,145,0
7966,2023-03-04 09:00:00,455,3
7967,2023-03-04 09:00:00,309,6
7968,2023-01-03 09:00:00,298,2
7969,2023-02-20 09:00:00,85,4
7970,2023-01-26 08:00:00,142,0
7971,2023-05-09 08:00:00,220,1
7972,2023-02-14 08:00:00,467,0
7973,2023-06-07 09:00:00,359,3
7974,2023-04-16 08:00:00,560,1
7975,2023-06-23 09:00:00,251,0
7976,2023-05-15 09:00:00,309,0
7977,2023-04-12 08:00:00,423,5
7978,2023-06-12 08:00:00,95,4
7979,2023-04-04 09:00:00,542,0
7980,2023-03-12 09:00:00,487,5
7981,2023-02-17 09:00:00,400,0
7982,2023-06-29 08:00:00,176,3
7983,2023-05-10 09:00:00,371,5
7984,2023-01-11 09:00:00,441,0
7985,2023-04-26 08:00:00,179,0
7986,2023-05-28 08:00:00,280,0
7987,2023-04-26 08:00:00,341,0
7988,2023-04-02 08:00:00,428,0
7989,2023-04-01 09:00:00,393,1
7990,2023-06-06 09:00:00,490,6
7991,2023-02-05 08:00:00,582,0
7992,2023-02-08 08:00:00,344,4
7993,2023-04-11 08:00:00,502,1
7994,2023-06-17 08:00:00,135,0
7995,2023-04-21 08:00:00,414,5
7996,2023-03-24 09:00:00,116,0
7997,2023-02-19 08:00:00,490,3
7998,2023-02-07 08:00:00,90,2
7999,2023-04-03 08:00:00,380,1
8000,2023-02-14 08:00:00,180,3
8001,2023-02-03 08:00:00,509,0
8002,2023-06-08 08:00:00,489,4
8003,2023-03-18 08:00:00,470,2
8004,2023-02-28 09:00:00,464,5
8005,2023-02-07 08:00:00,338,0
8006,2023-04-16 09:00:00,225,4
8007,2023-01-24 09:00:00,218,3
8008,2023-01-24 08:00:00,168,3
8009,2023-04-02 09:00:00,309,2
8010,2023-05-06 08:00:00,294,1
8011,2023-04-27 08:00:00,235,3
8012,2023-02-23 08:00:00,431,0
8013,2023-05-24 09:00:00,455,6
8014,2023-01-15 09:00:00,351,0
8015,2023-05-19 09:00:00,450,5
8016,2023-02-23 09:00:00,555,5
8017,2023-02-26 08:00:00,103,0
8018,2023-05-21 08:00:00,513,0
8019,2023-03-25 08:00:00,358,6
8020,2023-03-08 08:00:00,327,4
8021,2023-06-10 08:00:00,332,2
8022,2023-05-13 09:00:00,162,0
8023,2023-05-10 09:00:00,216,0
8024,2023-03-21 08:00:00,154,6
8025,2023-03-14 08:00:00,207,0
8026,2023-04-03 08:00:00,310,0
8027,2023-03-23 09:00:00,245,2
8028,2023-06-13 08:00:00,448,3
8029,2023-01-05 08:00:00,377,0
8030,2023-01-06 09:00:00,70,4
8031,2023-03-31 09:00:00,579,4
8032,2023-02-10 08:00:00,266,1
8033,2023-01-13 08:00:00,297,0
8034,2023-06-28 09:00:00,405,0
8035,2023-02-03 08:00:00,380,6
8036,2023-05-21 09:00:00,119,2
8037,2023-06-27 08:00:00,397,0
8038,2023-05-01 09:00:00,534,3
8039,2023-06-23 08:00:00,382,0
8040,2023-04-17 09:00:00,213,0
8041,2023-04-14 08:00:00,162,6
8042,2023-04-30 09:00:00,108,6
8043,2023-05-17 09:00:00,468,0
8044,2023-02-27 08:00:00,122,5
8045,2023-05-28 09:00:00,153,0
8046,2023-06-20 08:00:00,443,0
8047,2023-03-12 08:00:00,579,0
8048,2023-06-13 09:00:00,163,3
8049,2023-04-18 09:00:00,228,4
8050,2023-03-14 09:00:00,188,0
8051,2023-02-20 09:00:00,266,2
8052,2023-04-07 09:00:00,254,4
8053,2023-06-21 09:00:00,162,4
8054,2023-06-03 08:00:00,222,6
8055,2023-03-16 09:00:00,472,1
8056,2023-02-17 09:00:00,233,1
8057,2023-05-27 08:00:00,596,5
8058,2023-06-28 08:00:00,248,5
8059,2023-05-03 09:00:00,508,2
8060,2023-02-26 08:00:00,547,5
8061,2023-05-17 08:00:00,474,0
8062,2023-04-06 09:00:00,116,3
8063,2023-06-26 08:00:00,344,0
8064,2023-01-08 08:00:00,459,2
8065,2023-05-30 08:00:00,469,0
8066,2023-02-05 09:00:00,243,0
8067,2023-01-28 09:00:00,451,0
8068,2023-01-30 09:00:00,106,0
8069,2023-06-29 09:00:00,470,4
8070,2023-02-03 08:00:00,468,1
8071,2023-02-16 08:00:00,187,1
8072,2023-03-26 08:00:00,175,2
8073,2023-01-17 09:00:00,143,3
8074,2023-02-18 08:00:00,133,0
8075,2023-06-18 08:00:00,536,1
8076,2023-06-06 08:00:00,112,1
8077,2023-02-28 09:00:00,83,1
8078,2023-02-22 09:00:00,385,3
8079,2023-06-13 08:00:00,123,6
8080,2023-05-25 08:00:00,580,2
8081,2023-06-07 09:00:00,508,5
8082,2023-06-17 08:00:00,533,0
8083,2023-01-01 09:00:00,313,0
8084,2023-03-19 09:00:00,234,3
8085,2023-03-25 09:00:00,401,3
8086,2023-05-30 08:00:00,124,3
8087,2023-06-02 08:00:00,453,5
8088,2023-02-25 08:00:00,188,5
8089,2023-03-28 09:00:00,289,1
8090,2023-03-03 08:00:00,569,0
8091,2023-02-18 09:00:00,67,2
8092,2023-02-16 08:00:00,235,0
8093,2023-04-05 09:00:00,289,4
8094,2023-03-11 08:00:00,225,0
8095,2023-06-25 08:00:00,125,3
8096,2023-06-05 08:00:00,549,0
8097,2023-01-11 09:00:00,396,0
8098,2023-05-30 08:00:00,475,0
8099,2023-06-28 08:00:00,348,6
8100,2023-05-09 08:00:00,177,0
8101,2023-03-09 09:00:00,186,0
8102,2023-04-02 09:00:00,101,0
8103,2023-03-05 09:00:00,112,1
8104,2023-01-29 09:00:00,431,0
8105,2023-06-22 09:00:00,297,0
8106,2023-05-06 09:00:00,174,0
8107,2023-04-30 09:00:00,164,4
8108,2023-02-22 09:00:00,253,0
8109,2023-04-14 08:00:00,224,6
8110,2023-05-26 08:00:00,192,0
8111,2023-05-02 09:00:00,399,3
8112,2023-04-25 08:00:00,165,0
8113,2023-06-04 09:00:00,388,0
8114,2023-03-15 08:00:00,62,3
8115,2023-06-07 08:00:00,411,5
8116,2023-01-27 09:00:00,204,0
8117,2023-04-10 08:00:00,491,4
8118,2023-02-22 08:00:00,170,4
8119,2023-02-20 09:00:00,330,0
8120,2023-01-12 08:00:00,356,2
8121,2023-02-27 09:00:00,443,1
8122,2023-05-25 09:00:00,69,3
8123,2023-05-02 09:00:00,448,0
8124,2023-01-25 08:00:00,361,0
8125,2023-05-24 09:00:00,390,1
8126,2023-02-26 08:00:00,423,0
8127,2023-04-03 09:00:00,393,5
8128,2023-04-14 09:00:00,74,3
8129,2023-06-20 09:00:00,70,2
8130,2023-06-29 09:00:00,360,1
8131,2023-03-17 08:00:00,161,1
8132,2023-06-04 08:00:00,330,3
8133,2023-05-22 08:00:00,203,5
8134,2023-05-28 08:00:00,502,0
8135,2023-01-09 09:00:00,497,5
8136,2023-05-26 08:00:00,581,5
8137,2023-01-20 09:00:00,286,5
8138,2023-02-10 09:00:00,182,2
8139,2023-01-13 08:00:00,255,0
8140,2023-02-17 08:00:00,278,0
8141,2023-03-13 08:00:00,257,0
8142,2023-01-13 09:00:00,467,4
8143,2023-05-05 09:00:00,508,3
8144,2023-06-03 08:00:00,305,5
8145,2023-01-10 09:00:00,280,0
8146,2023-04-30 08:00:00,151,0
8147,2023-04-19 08:00:00,329,0
8148,2023-03-19 08:00:00,589,3
8149,2023-01-19 09:00:00,288,6
8150,2023-01-27 09:00:00,167,4
8151,2023-05-06 09:00:00,424,5
8152,2023-01-05 09:00:00,127,2
8153,2023-02-11 09:00:00,499,6
8154,2023-05-28 08:00:00,575,0
8155,2023-03-13 08:00:00,410,0
8156,2023-04-22 09:00:00,479,6
8157,2023-06-14 08:00:00,490,6
8158,2023-06-26 09:00:00,177,6
8159,2023-03-13 08:00:00,341,6
8160,2023-05-21 08:00:00,404,4
8161,2023-01-06 09:00:00,436,3
8162,2023-04-05 09:00:00,415,6
8163,2023-04-10 09:00:00,434,1
8164,2023-04-02 09:00:00,354,4
8165,2023-03-24 08:00:00,120,0
8166,2023-04-25 08:00:00,109,1
8167,2023-06-15 09:00:00,554,4
8168,2023-02-06 08:00:00,198,4
8169,2023-01-21 09:00:00,272,2
8170,2023-02-13 09:00:00,556,0
8171,2023-05-22 09:00:00,411,1
8172,2023-06-10 08:00:00,423,0
8173,2023-05-25 09:00:00,503,5
8174,2023-06-02 09:00:00,121,3
8175,2023-02-18 08:00:00,385,0
8176,2023-06-27 09:00:00,202,2
8177,2023-05-28 09:00:00,321,4
8178,2023-05-17 08:00:00,268,3
8179,2023-02-20 08:00:00,425,6
8180,2023-06-18 09:00:00,109,2
8181,2023-01-10 08:00:00,450,0
8182,2023-06-21 09:00:00,79,1
8183,2023-01-18 09:00:00,447,0
8184,2023-06-12 09:00:00,445,3
8185,2023-05-10 08:00:00,272,5
8186,2023-03-29 08:00:00,539,4
8187,2023-02-24 09:00:00,530,4
8188,2023-06-02 09:00:00,425,0
8189,2023-01-04 09:00:00,288,5
8190,2023-01-30 09:00:00,552,3
8191,2023-05-18 09:00:00,469,4
8192,2023-01-11 08:00:00,355,1
8193,2023-04-07 08:00:00,200,1
8194,2023-01-21 09:00:00,101,2
8195,2023-01-22 08:00:00,433,3
8196,2023-03-03 08:00:00,250,5
8197,2023-02-27 08:00:00,120,4
8198,2023-05-14 09:00:00,202,3
8199,2023-01-25 09:00:00,287,1
8200,2023-06-26 09:00:00,274,6
8201,2023-04-22 08:00:00,246,1
8202,2023-05-12 08:00:00,445,2
8203,2023-03-17 09:00:00,518,5
8204,2023-03-10 09:00:00,444,1
8205,2023-05-25 09:00:00,72,0
8206,2023-02-02 09:00:00,587,1
8207,2023-04-21 08:00:00,269,0
8208,2023-03-23 09:00:00,443,1
8209,2023-02-22 09:00:00,148,2
8210,2023-03-20 09:00:00,433,0
8211,2023-05-31 08:00:00,556,5
8212,2023-05-07 09:00:00,372,0
8213,2023-03-02 09:00:00,336,1
8214,2023-05-25 09:00:00,352,3
8215,2023-03-20 09:00:00,174,1
8216,2023-05-20 09:00:00,96,4
8217,2023-05-14 09:00:00,64,5
8218,2023-03-11 08:00:00,225,3
8219,2023-04-16 08:00:00,402,1
8220,2023-03-16 09:00:00,423,6
8221,2023-05-27 08:00:00,420,3
8222,2023-04-23 08:00:00,360,4
8223,2023-02-28 08:00:00,378,4
8224,2023-01-15 09:00:00,483,2
8225,2023-01-28 09:00:00,90,0
8226,2023-03-19 08:00:00,573,0
8227,2023-01-18 09:00:00,547,6
8228,2023-02-01 09:00:00,214,2
8229,2023-06-24 09:00:00,346,3
8230,2023-03-23 09:00:00,70,5
8231,2023-04-30 09:00:00,346,6
8232,2023-01-24 08:00:00,526,0
8233,2023-03-07 08:00:00,251,5
8234,2023-01-09 08:00:00,375,0
8235,2023-06-14 09:00:00,163,6
8236,2023-04-06 08:00:00,398,5
8237,2023-06-28 09:00:00,85,4
8238,2023-04-19 09:00:00,185,5
8239,2023-02-13 09:00:00,513,2
8240,2023-05-09 08:00:00,385,0
8241,2023-03-23 08:00:00,148,3
8242,2023-06-29 08:00:00,100,3
8243,2023-04-25 08:00:00,471,2
8244,2023-06-05 08:00:00,541,2
8245,2023-02-25 08:00:00,575,1
8246,2023-02-14 08:00:00,129,3
8247,2023-01-27 08:00:00,192,0
8248,2023-05-18 09:00:00,517,5
8249,2023-03-29 08:00:00,131,1
8250,2023-05-11 08:00:00,361,0
8251,2023-01-21 09:00:00,171,3
8252,2023-04-01 09:00:00,65,5
8253,2023-03-16 08:00:00,361,0
8254,2023-03-27 08:00:00,414,1
8255,2023-06-06 08:00:00,82,4
8256,2023-05-30 09:00:00,511,5
8257,2023-06-18 09:00:00,483,5
8258,2023-02-05 09:00:00,108,5
8259,2023-03-02 08:00:00,536,0
8260,2023-02-10 08:00:00,344,0
8261,2023-06-16 08:00:00,305,4
8262,2023-04-04 08:00:00,316,1
8263,2023-03-04 09:00:00,290,0
8264,2023-06-21 08:00:00,99,0
8265,2023-02-09 08:00:00,494,4
8266,2023-01-12 09:00:00,501,1
8267,2023-02-05 09:00:00,461,4
8268,2023-03-17 08:00:00,275,0
8269,2023-06-28 09:00:00,222,0
8270,2023-03-14 09:00:00,579,0
8271,2023-02-22 08:00:00,135,0
8272,2023-05-10 09:00:00,419,6
8273,2023-02-01 09:00:00,445,0
8274,2023-04-10 08:00:00,413,2
8275,2023-05-26 08:00:00,225,2
8276,2023-01-16 08:00:00,314,0
8277,2023-03-17 08:00:00,552,6
8278,2023-03-16 08:00:00,399,1
8279,2023-05-10 08:00:00,110,5
8280,2023-04-10 09:00:00,245,6
8281,2023-06-15 09:00:00,135,5
8282,2023-05-26 08:00:00,468,3
8283,2023-06-05 09:00:00,104,2
8284,2023-06-07 09:00:00,95,5
8285,2023-06-29 09:00:00,564,0
8286,2023-05-20 09:00:00,256,0
8287,2023-02-17 08:00:00,555,3
8288,2023-05-05 09:00:00,210,0
8289,2023-03-05 09:00:00,501,1
8290,2023-06-14 09:00:00,150,0
8291,2023-06-05 09:00:00,246,5
8292,2023-06-01 08:00:00,549,0
8293,2023-02-16 09:00:00,414,2
8294,2023-05-14 09:00:00,402,6
8295,2023-03-04 09:00:00,560,1
8296,2023-03-15 09:00:00,417,3
8297,2023-03-29 09:00:00,438,6
8298,2023-04-26 09:00:00,303,5
8299,2023-06-21 09:00:00,345,5
8300,2023-03-14 08:00:00,313,5
8301,2023-01-24 08:00:00,378,5
8302,2023-03-26 09:00:00,263,3
8303,2023-02-11 09:00:00,365,4
8304,2023-04-02 09:00:00,479,1
8305,2023-03-10 09:00:00,110,3
8306,2023-06-15 09:00:00,510,5
8307,2023-06-27 08:00:00,562,6
8308,2023-02-26 08:00:00,493,0
8309,2023-03-15 09:00:00,488,6
8310,2023-06-24 08:00:00,197,5
8311,2023-04-07 09:00:00,383,2
8312,2023-05-18 08:00:00,534,0
8313,2023-05-26 08:00:00,550,0
8314,2023-04-12 09:00:00,499,0
8315,2023-01-17 08:00:00,594,5
8316,2023-04-03 08:00:00,267,0
8317,2023-04-28 09:00:00,157,2
8318,2023-01-17 09:00:00,183,4
8319,2023-03-26 09:00:00,368,0
8320,2023-01-04 08:00:00,247,0
8321,2023-03-18 08:00:00,420,0
8322,2023-04-29 08:00:00,226,4
8323,2023-04-23 09:00:00,599,0
8324,2023-02-10 09:00:00,424,3
8325,2023-02-17 08:00:00,90,0
8326,2023-05-06 09:00:00,417,2
8327,2023-06-22 09:00:00,163,3
8328,2023-06-22 08:00:00,257,6
8329,2023-04-24 08:00:00,550,0
8330,2023-05-03 08:00:00,384,3
8331,2023-05-28 08:00:00,350,3
8332,2023-06-21 09:00:00,583,4
8333,2023-06-13 08:00:00,439,3
8334,2023-02-15 08:00:00,527,2
8335,2023-04-27 09:00:00,462,5
8336,2023-06-11 08:00:00,264,5
8337,2023-01-25 08:00:00,303,3
8338,2023-05-29 08:00:00,153,0
8339,2023-04-17 08:00:00,217,0
8340,2023-04-27 08:00:00,284,1
8341,2023-05-12 09:00:00,467,3
8342,2023-05-23 08:00:00,391,4
8343,2023-01-29 09:00:00,591,2
8344,2023-06-20 09:00:00,148,5
8345,2023-02-19 09:00:00,435,0
8346,2023-02-02 08:00:00,233,2
8347,2023-03-08 08:00:00,392,2
8348,2023-04-04 09:00:00,207,2
8349,2023-03-08 09:00:00,223,1
8350,2023-01-24 09:00:00,506,1
8351,2023-04-18 08:00:00,476,0
8352,2023-03-22 09:00:00,232,5
8353,2023-06-23 09:00:00,89,4
8354,2023-05-12 09:00:00,177,1
8355,2023-03-24 09:00:00,548,2
8356,2023-06-25 09:00:00,85,4
8357,2023-02-13 09:00:00,445,3
8358,2023-05-22 09:00:00,437,1
8359,2023-04-20 08:00:00,437,5
8360,2023-06-16 08:00:00,589,3
8361,2023-04-04 09:00:00,107,0
8362,2023-05-09 08:00:00,485,5
8363,2023-01-24 09:00:00,434,3
8364,2023-04-15 08:00:00,480,1
8365,2023-06-02 09:00:00,138,1
8366,2023-05-04 08:00:00,508,0
8367,2023-03-28 09:00:00,171,5
8368,2023-06-06 09:00:00,514,1
8369,2023-05-07 09:00:00,245,5
8370,2023-01-22 08:00:00,135,0
8371,2023-02-27 09:00:00,403,0
8372,2023-06-15 09:00:00,73,0
8373,2023-06-05 08:00:00,549,5
8374,2023-06-18 08:00:00,159,0
8375,2023-02-12 08:00:00,527,4
8376,2023-02-11 08:00:00,474,6
8377,2023-02-04 08:00:00,426,0
8378,2023-06-28 08:00:00,318,6
8379,2023-01-15 08:00:00,198,4
8380,2023-02-08 09:00:00,563,4
8381,2023-06-24 09:00:00,300,3
8382,2023-06-14 08:00:00,326,4
8383,2023-03-14 08:00:00,192,5
8384,2023-06-21 09:00:00,443,4
8385,2023-02-07 09:00:00,408,0
8386,2023-03-02 08:00:00,506,2
8387,2023-05-17 09:00:00,199,5
8388,2023-06-06 09:00:00,563,3
8389,2023-01-05 09:00:00,212,0
8390,2023-02-02 09:00:00,275,2
8391,2023-06-09 09:00:00,594,4
8392,2023-05-29 09:00:00,477,3
8393,2023-06-09 08:00:00,462,0
8394,2023-05-10 08:00:00,239,0
8395,2023-02-23 08:00:00,406,0
8396,2023-01-25 08:00:00,168,0
8397,2023-01-08 08:00:00,75,4
8398,2023-03-24 09:00:00,125,4
8399,2023-01-12 08:00:00,375,0
8400,2023-03-29 08:00:00,213,4
8401,2023-05-19 08:00:00,335,0
8402,2023-01-11 08:00:00,492,0
8403,2023-06-17 08:00:00,413,5
8404,2023-05-13 09:00:00,379,1
8405,2023-01-10 09:00:00,420,5
8406,2023-02-07 09:00:00,332,5
8407,2023-02-25 08:00:00,547,5
8408,2023-03-11 09:00:00,570,1
8409,2023-01-22 08:00:00,247,4
8410,2023-01-05 08:00:00,251,6
8411,2023-03-23 08:00:00,300,0
8412,2023-05-08 09:00:00,537,0
8413,2023-01-17 09:00:00,246,3
8414,2023-02-16 08:00:00,586,0
8415,2023-01-19 08:00:00,380,3
8416,2023-02-23 08:00:00,531,0
8417,2023-04-15 08:00:00,374,1
8418,2023-02-02 08:00:00,414,2
8419,2023-01-28 09:00:00,101,4
8420,2023-06-28 08:00:00,592,3
8421,2023-03-05 09:00:00,505,3
8422,2023-02-03 08:00:00,272,5
8423,2023-01-14 08:00:00,420,5
8424,2023-05-28 08:00:00,426,3
8425,2023-05-21 08:00:00,415,3
8426,2023-06-24 08:00:00,157,0
8427,2023-06-26 09:00:00,487,2
8428,2023-06-05 09:00:00,383,0
8429,2023-03-18 09:00:00,572,0
8430,2023-02-24 09:00:00,395,2
8431,2023-06-24 09:00:00,469,1
8432,2023-03-15 09:00:00,65,4
8433,2023-02-11 09:00:00,567,5
8434,2023-05-14 09:00:00,352,6
8435,2023-04-27 09:00:00,115,5
8436,2023-06-21 09:00:00,300,0
8437,2023-03-27 09:00:00,558,5
8438,2023-05-08 08:00:00,347,0
8439,2023-04-29 08:00:00,562,0
8440,2023-04-16 09:00:00,88,0
8441,2023-04-17 08:00:00,462,0
8442,2023-03-13 08:00:00,427,5
8443,2023-06-02 09:00:00,99,0
8444,2023-03-04 08:00:00,498,0
8445,2023-03-31 08:00:00,125,0
8446,2023-04-23 08:00:00,416,6
8447,2023-05-27 08:00:00,554,3
8448,2023-02-04 08:00:00,477,1
8449,2023-06-20 09:00:00,446,0
8450,2023-03-24 08:00:00,569,1
8451,2023-06-10 08:00:00,476,6
8452,2023-01-21 08:00:00,113,0
8453,2023-06-01 09:00:00,233,1
8454,2023-04-02 08:00:00,93,1
8455,2023-01-03 08:00:00,147,2
8456,2023-03-16 09:00:00,393,4
8457,2023-05-22 09:00:00,196,0
8458,2023-06-10 09:00:00,69,2
8459,2023-05-13 09:00:00,195,4
8460,2023-01-09 09:00:00,412,0
8461,2023-05-04 09:00:00,333,4
8462,2023-05-10 08:00:00,281,0
8463,2023-02-16 09:00:00,360,1
8464,2023-06-19 09:00:00,408,0
8465,2023-06-11 08:00:00,477,6
8466,2023-01-04 09:00:00,369,6
8467,2023-04-30 09:00:00,104,1
8468,2023-06-16 08:00:00,264,1
8469,2023-03-16 08:00:00,388,6
8470,2023-06-10 08:00:00,538,2
8471,2023-04-10 09:00:00,440,4
8472,2023-01-08 09:00:00,413,1
8473,2023-03-07 08:00:00,83,0
8474,2023-04-25 08:00:00,354,5
8475,2023-05-10 08:00:00,272,0
8476,2023-03-18 09:00:00,560,0
8477,2023-01-12 08:00:00,441,0
8478,2023-02-09 09:00:00,347,0
8479,2023-05-31 08:00:00,372,5
8480,2023-01-15 08:00:00,411,2
8481,2023-02-11 09:00:00,427,0
8482,2023-02-11 09:00:00,324,0
8483,2023-06-13 09:00:00,208,2
8484,2023-04-17 08:00:00,325,0
8485,2023-03-09 08:00:00,374,2
8486,2023-04-16 08:00:00,232,5
8487,2023-03-12 09:00:00,529,4
8488,2023-04-30 09:00:00,175,2
8489,2023-02-27 09:00:00,395,1
8490,2023-01-15 08:00:00,536,4
8491,2023-04-22 09:00:00,92,1
8492,2023-04-29 08:00:00,397,1
8493,2023-06-25 08:00:00,431,0
8494,2023-06-08 09:00:00,398,1
8495,2023-02-13 08:00:00,308,0
8496,2023-06-06 08:00:00,98,0
8497,2023-03-02 09:00:00,149,0
8498,2023-04-10 09:00:00,99,1
8499,2023-02-15 08:00:00,233,0
8500,2023-05-04 08:00:00,354,6
8501,2023-04-24 09:00:00,586,4
8502,2023-04-04 09:00:00,363,0
8503,2023-01-27 08:00:00,279,0
8504,2023-05-20 09:00:00,564,0
8505,2023-06-22 09:00:00,472,3
8506,2023-01-17 08:00:00,477,4
8507,2023-04-20 08:00:00,378,4
8508,2023-05-05 08:00:00,164,5
8509,2023-05-28 09:00:00,157,0
8510,2023-04-17 09:00:00,96,0
8511,2023-02-23 08:00:00,494,6
8512,2023-02-08 08:00:00,183,0
8513,2023-01-04 08:00:00,533,0
8514,2023-02-12 08:00:00,588,3
8515,2023-06-28 08:00:00,353,0
8516,2023-06-16 08:00:00,111,4
8517,2023-03-03 08:00:00,577,5
8518,2023-05-22 09:00:00,158,3
8519,2023-02-19 09:00:00,71,0
8520,2023-04-25 08:00:00,476,6
8521,2023-05-09 08:00:00,556,2
8522,2023-03-23 09:00:00,214,1
8523,2023-01-30 09:00:00,203,4
8524,2023-02-02 09:00:00,564,0
8525,2023-05-01 09:00:00,203,2
8526,2023-01-27 09:00:00,517,0
8527,2023-03-07 09:00:00,231,5
8528,2023-03-13 09:00:00,331,0
8529,2023-04-26 08:00:00,219,0
8530,2023-05-16 08:00:00,292,0
8531,2023-04-17 09:00:00,460,3
8532,2023-02-11 09:00:00,95,4
8533,2023-05-27 09:00:00,113,3
8534,2023-06-24 09:00:00,451,5
8535,2023-02-14 09:00:00,501,0
8536,2023-05-16 08:00:00,166,0
8537,2023-05-28 08:00:00,317,0
8538,2023-04-04 09:00:00,406,2
8539,2023-03-25 09:00:00,356,0
8540,2023-06-14 08:00:00,531,4
8541,2023-02-13 08:00:00,219,5
8542,2023-04-26 08:00:00,496,6
8543,2023-06-01 08:00:00,576,1
8544,2023-06-07 09:00:00,499,2
8545,2023-06-29 09:00:00,360,0
8546,2023-05-24 08:00:00,187,1
8547,2023-01-10 09:00:00,586,4
8548,2023-02-14 09:00:00,76,3
8549,2023-03-22 08:00:00,198,0
8550,2023-04-28 08:00:00,442,1
8551,2023-04-27 08:00:00,165,0
8552,2023-04-25 09:00:00,213,1
8553,2023-06-08 09:00:00,336,4
8554,2023-02-02 09:00:00,336,5
8555,2023-05-13 08:00:00,302,4
8556,2023-01-01 08:00:00,565,4
8557,2023-01-26 09:00:00,511,5
8558,2023-06-23 08:00:00,347,0
8559,2023-04-22 08:00:00,341,2
8560,2023-03-10 09:00:00,349,4
8561,2023-03-01 08:00:00,378,0
8562,2023-05-25 08:00:00,316,4
8563,2023-02-07 08:00:00,582,5
8564,2023-03-11 08:00:00,353,0
8565,2023-03-20 08:00:00,557,5
8566,2023-03-30 09:00:00,408,0
8567,2023-06-10 08:00:00,456,0
8568,2023-04-27 08:00:00,467,5
8569,2023-04-14 09:00:00,135,5
8570,2023-03-12 09:00:00,161,0
8571,2023-06-07 08:00:00,306,4
8572,2023-04-03 09:00:00,196,0
8573,2023-03-20 08:00:00,335,2
8574,2023-02-12 08:00:00,335,0
8575,2023-01-29 09:00:00,402,6
8576,2023-02-09 08:00:00,357,5
8577,2023-02-05 09:00:00,203,1
8578,2023-03-04 08:00:00,442,3
8579,2023-03-07 09:00:00,457,4
8580,2023-04-08 08:00:00,219,0
8581,2023-05-08 09:00:00,102,5
8582,2023-01-22 09:00:00,334,1
8583,2023-04-22 09:00:00,592,4
8584,2023-02-16 09:00:00,262,2
8585,2023-01-11 08:00:00,430,1
8586,2023-03-11 08:00:00,337,4
8587,2023-04-19 09:00:00,521,0
8588,2023-01-17 09:00:00,310,0
8589,2023-02-03 09:00:00,211,4
8590,2023-02-10 09:00:00,576,0
8591,2023-06-12 09:00:00,466,2
8592,2023-04-19 09:00:00,402,0
8593,2023-05-20 08:00:00,244,4
8594,2023-06-15 08:00:00,493,1
8595,2023-03-14 09:00:00,358,4
8596,2023-02-01 09:00:00,169,0
8597,2023-01-11 08:00:00,206,2
8598,2023-02-13 09:00:00,199,1
8599,2023-04-01 08:00:00,230,2
8600,2023-05-22 09:00:00,468,5
8601,2023-03-02 09:00:00,529,0
8602,2023-04-29 08:00:00,122,4
8603,2023-04-02 08:00:00,90,3
8604,2023-01-03 08:00:00,346,0
8605,2023-03-27 09:00:00,119,0
8606,2023-04-18 09:00:00,519,1
8607,2023-02-12 09:00:00,389,1
8608,2023-06-24 09:00:00,125,1
8609,2023-03-03 08:00:00,196,0
8610,2023-01-26 09:00:00,550,3
8611,2023-03-12 08:00:00,438,2
8612,2023-06-08 08:00:00,127,2
8613,2023-05-03 08:00:00,296,1
8614,2023-05-26 08:00:00,63,0
8615,2023-04-27 08:00:00,531,4
8616,2023-06-11 09:00:00,516,3
8617,2023-02-02 08:00:00,522,4
8618,2023-01-31 08:00:00,251,2
8619,2023-01-03 09:00:00,131,3
8620,2023-01-21 08:00:00,96,4
8621,2023-04-23 08:00:00,307,0
8622,2023-03-15 09:00:00,436,1
8623,2023-06-15 09:00:00,473,4
8624,2023-05-11 09:00:00,195,0
8625,2023-01-24 09:00:00,560,2
8626,2023-05-24 08:00:00,108,0
8627,2023-05-23 08:00:00,180,0
8628,2023-04-17 09:00:00,117,1
